4911-Centrize
(x,y,z,r)
(-6.82804, 12.56399, -0.45235, 14.30667)
(-6.41697, -2.38897, 12.56330, 14.30808)
(-13.90794, -1.68540, 2.93199, 14.31320)
(8.19212, -4.66666, 10.80002, 14.33628)
(3.22964, -12.49988, 6.24661, 14.34216)
(-4.14133, -11.50205, -7.50331, 14.34389)
(-5.13516, -10.06279, 8.84525, 14.34810)
(-2.93709, 11.42399, -8.18355, 14.35634)
(2.02540, 12.42182, 6.92684, 14.36610)
(4.59224, -11.93849, -6.56241, 14.37642)
(-6.82804, 11.28181, -5.73083, 14.37859)
(2.02540, -1.24896, -14.18710, 14.38527)
(1.03157, -6.64509, 12.71843, 14.38679)
(3.20756, 10.91106, 8.81233, 14.38739)
(-4.14133, 2.16873, 13.61063, 14.39108)
(-1.94326, 7.02569, 12.41729, 14.39881)
(-11.67065, 5.14999, 6.71102, 14.41403)
(-7.74121, -12.06344, 1.52668, 14.41470)
(-10.28597, 9.51705, -3.38525, 14.41650)
(-12.99489, -4.52448, -4.32561, 14.42390)
(5.50540, 4.44642, 12.57249, 14.42733)
(-0.25037, 9.14630, 11.15792, 14.42971)
(-11.30188, 7.02569, -5.58490, 14.43204)
(-7.74121, 1.60734, 12.08365, 14.44038)
(-10.30805, -9.08218, 4.45897, 14.44383)
(-1.94326, 3.14934, -13.97513, 14.45679)
(3.20756, -0.73603, 14.09082, 14.47002)
(-2.95917, -13.01281, -5.61782, 14.47928)
(-6.41697, 12.56399, -3.27215, 14.48235)
(-9.10381, 9.00412, -6.77824, 14.48786)
(13.36502, 3.14934, 4.62944, 14.49047)
(2.04748, 14.32876, -0.91737, 14.50334)
(12.99625, 5.02504, -4.18858, 14.54983)
(9.39636, 4.58860, 10.11978, 14.55187)
(-6.82804, -7.94218, 10.10462, 14.55348)
(1.03157, 7.02569, 12.71843, 14.56649)
(0.66280, -1.68540, 14.45737, 14.57037)
(4.22347, -13.93914, 0.45502, 14.57204)
(14.35884, -2.24679, -1.16225, 14.57996)
(-4.14133, -5.66449, -12.78179, 14.58119)
(-1.94326, -3.68605, -13.97513, 14.58312)
(12.99625, -1.81035, 6.36839, 14.58548)
(-7.74121, 8.44273, -9.03029, 14.58603)
(5.91648, 12.56399, 4.47421, 14.59031)
(-11.67065, -8.64574, 1.43264, 14.59470)
(-12.99489, 2.31091, 6.23136, 14.59580)
(13.36502, -3.68605, 4.62944, 14.61651)
(-5.13516, 10.44338, 8.84525, 14.61754)
(2.02540, 11.42399, -8.90861, 14.62782)
(-14.27670, 3.14934, -0.60755, 14.63256)
(9.39636, -2.24679, -10.99415, 14.63595)
(-5.50392, 8.56768, -10.52974, 14.64834)
(-12.58382, 2.31091, -7.14541, 14.65434)
(9.37428, 7.49337, -8.42843, 14.66513)
(5.91648, -9.22436, 9.75269, 14.66999)
(-5.50392, 8.56768, 10.58420, 14.68753)
(-0.66144, -4.52448, 13.97772, 14.70664)
(14.38092, 2.68166, 1.55050, 14.71075)
(-0.66144, 7.86412, -12.41470, 14.71077)
(-7.74121, -11.93849, -3.75180, 14.71495)
(12.08308, 7.86412, 3.06882, 14.73983)
(8.21420, -9.59511, -7.60116, 14.74167)
(0.66280, -8.64574, -11.93494, 14.75232)
(-14.27670, -3.68605, -0.60755, 14.75738)
(-2.95917, 9.51705, -10.89630, 14.76686)
(9.37428, -10.98912, -3.14994, 14.78378)
(-5.13516, 13.40242, 3.56687, 14.78909)
(-6.41697, 4.44642, 12.56330, 14.79137)
(9.39636, 11.42399, -0.43719, 14.79832)
(-10.28597, -6.17742, -8.66373, 14.79939)
(6.82952, 1.60734, 13.05218, 14.81841)
(11.67200, 7.86412, -4.66834, 14.82813)
(-0.66144, 14.69951, -1.85773, 14.83119)
(11.67200, 9.14630, 0.61014, 14.84125)
(12.08308, 2.31091, 8.34731, 14.86669)
(-2.93709, 5.58643, -13.46203, 14.86812)
(14.38092, 0.65797, -3.72798, 14.87083)
(-2.93709, 12.42182, 7.65191, 14.88220)
(5.50540, -1.10679, -13.81993, 14.91727)
(-11.67065, -1.81035, -9.12433, 14.92430)
(7.19829, 6.56703, 11.31323, 14.93085)
(13.36502, -6.64509, -0.64915, 14.93996)
(-11.67065, -8.52079, -3.84596, 14.95324)
(13.36502, 3.14934, -5.92753, 14.95585)
(-12.58382, 7.86412, -1.86693, 14.95601)
(-4.14133, -4.66666, 13.61063, 14.97256)
(-13.90794, 5.02504, -2.34650, 14.97290)
(3.22964, 9.00412, 11.52509, 14.97773)
(14.35884, -1.24896, 4.11623, 14.98932)
(-4.11925, -14.40681, 0.48793, 14.99208)
(0.66280, 11.86043, 9.17900, 15.01210)
(-14.27670, 0.19030, 4.67094, 15.02259)
(-5.13516, -0.26836, 14.12384, 15.03079)
(-10.30805, -9.08218, -6.09800, 15.03089)
(-9.12589, -2.75972, 11.62294, 15.03299)
(10.39019, 9.98473, 4.32820, 15.04607)
(14.38092, -4.15373, 1.55050, 15.04887)
(3.20756, 12.93475, -7.02312, 15.06387)
(13.36502, -3.68605, -5.92753, 15.07800)
(-11.30188, 9.98473, -0.30631, 15.08380)
(6.82952, 1.73229, -13.34035, 15.08669)
(-12.99489, -4.52448, 6.23136, 15.10523)
(-0.25037, -11.35987, -9.95602, 15.10734)
(13.36502, 7.02569, -0.64915, 15.11308)
(-13.90794, 5.14999, 2.93199, 15.11786)
(14.35884, 4.58860, -1.16225, 15.11894)
(-9.10381, 8.00629, 9.05722, 15.13318)
(-9.10381, -11.50205, 3.77873, 15.14778)
(-9.10381, 1.17090, -12.05672, 15.15305)
(5.91648, 12.56399, -6.08276, 15.16109)
(-12.58382, -4.52448, -7.14541, 15.16180)
(9.39636, 4.58860, -10.99415, 15.17294)
(7.19829, -7.10375, 11.31323, 15.17457)
(3.20756, -14.40681, 3.53385, 15.17672)
(5.50540, 11.28181, -8.54144, 15.18371)
(-6.82804, -7.94218, -11.00932, 15.19557)
(-12.99489, 7.86412, 0.95288, 15.21905)
(7.19829, 13.40242, 0.75626, 15.23195)
(-10.30805, 5.58643, 9.73745, 15.24080)
(4.59224, 8.44273, -11.84090, 15.25042)
(11.67200, 7.86412, 5.88863, 15.25634)
(3.22964, 1.17090, -14.86733, 15.25907)
(-0.25037, 1.02873, -15.23450, 15.27125)
(-7.74121, -5.22805, 12.08365, 15.27329)
(9.37428, 9.51705, 7.40703, 15.27467)
(-5.13516, -13.93914, 3.56687, 15.27717)
(-6.41697, -1.10679, -13.82912, 15.28552)
(8.21420, -0.73603, -12.87965, 15.29379)
(-2.95917, -10.98912, 10.21764, 15.29436)
(2.04748, 2.68166, 14.91808, 15.29486)
(-8.10998, -3.22740, -12.56983, 15.30322)
(12.08308, 9.14630, -2.20966, 15.31464)
(3.22964, -11.50205, -9.58885, 15.31906)
(12.99625, 5.02504, 6.36839, 15.32024)
(-15.27053, -1.24896, -0.09445, 15.32182)
(-12.58382, 1.02873, 8.69004, 15.32735)
(-9.12589, 4.07567, 11.62294, 15.32924)
(2.02540, -9.08218, 12.20533, 15.34791)
(12.08308, -5.80666, -7.48815, 15.35547)
(4.59224, 1.73229, 14.55153, 15.35696)
(-0.66144, -12.64205, 8.69924, 15.36020)
(0.66280, 5.14999, 14.45737, 15.36155)
(12.08308, -4.52448, 8.34731, 15.36715)
(2.02540, 5.58643, -14.18710, 15.38129)
(-8.10998, 3.60799, -12.56983, 15.38798)
(-10.28597, 7.49337, -8.66373, 15.39519)
(-10.30805, -1.24896, -11.37649, 15.40261)
(10.39019, -10.52144, 4.32820, 15.40747)
(-0.25037, 14.69951, -4.67754, 15.42782)
(-10.28597, -10.98912, -3.38525, 15.42796)
(-1.57449, -15.35618, 0.12138, 15.43717)
(-2.95917, 14.32876, 4.93915, 15.44232)
(-14.27670, 0.19030, -5.88604, 15.44364)
(-11.30188, -10.52144, -0.30631, 15.44432)
(-2.93709, -14.91974, -2.90506, 15.48110)
(2.02540, -14.91974, -3.63013, 15.48802)
(-8.10998, -10.06279, 8.54411, 15.49301)
(8.21420, 12.93475, -2.32268, 15.49760)
(10.39019, 0.19030, -11.50726, 15.50513)
(11.67200, 2.31091, -9.94683, 15.50856)
(5.50540, 12.56399, 7.29401, 15.53596)
(-9.10381, -12.49988, -1.49976, 15.53627)
(-6.41697, 11.28181, -8.55064, 15.54253)
(0.66280, -15.48113, -1.37797, 15.55646)
(-15.29261, 0.65797, -2.80721, 15.56205)
(-4.14133, 14.84168, -2.22482, 15.56843)
(15.54100, -0.73603, 0.72324, 15.57522)
(12.99625, -8.52079, 1.08980, 15.57864)
(-11.30188, 3.14934, 10.25066, 15.57969)
(-4.14133, -12.49988, 8.33215, 15.58275)
(2.04748, -4.15373, 14.91808, 15.62033)
(8.21420, 10.91106, -7.60116, 15.63016)
(6.82952, -5.22805, 13.05218, 15.63119)
(10.39019, -6.64509, 9.60668, 15.63335)
(-4.14133, 8.00629, -12.78179, 15.64051)
(-11.67065, 5.02504, -9.12433, 15.64316)
(-2.95917, 14.32876, -5.61782, 15.67258)
(3.20756, 6.09936, 14.09082, 15.68572)
(-11.30188, -3.68605, 10.25066, 15.69699)
(10.39019, 9.98473, -6.22877, 15.69868)
(7.19829, -13.93914, 0.75626, 15.70627)
(-15.29261, 2.68166, 2.47128, 15.72140)
(-10.28597, 9.51705, 7.17172, 15.74195)
(-8.10998, 10.44338, 8.54411, 15.74287)
(-2.95917, -10.98912, -10.89630, 15.75585)
(8.19212, -12.49988, -5.03543, 15.77065)
(-7.74121, -11.93849, 6.80517, 15.77226)
(5.91648, -9.22436, -11.36125, 15.78517)
(14.35884, -1.24896, -6.44074, 15.78668)
(9.37428, 0.65797, 12.68551, 15.78709)
(3.22964, 14.84168, -4.31037, 15.78877)
(-2.95917, 0.65797, 15.49612, 15.78985)
(6.82952, -11.93849, 7.77358, 15.79868)
(10.39019, 7.02569, 9.60668, 15.79888)
(10.75896, -8.52079, 7.86774, 15.81962)
(15.56308, 2.16873, -1.84249, 15.82112)
(6.82952, -5.10310, -13.34035, 15.83190)
(-0.25037, 14.69951, 5.87944, 15.83370)
(0.66280, -15.35618, 3.90041, 15.85764)
(-6.41697, 12.56399, 7.28482, 15.87766)
(4.59224, -12.06344, 9.27304, 15.89353)
(-1.57449, -1.81035, -15.71408, 15.89618)
(1.03157, -13.48048, -8.39551, 15.91453)
(-0.25037, -11.35987, 11.15792, 15.92509)
(-12.58382, 9.14630, 3.41156, 15.92627)
(3.20756, -9.59511, -12.30161, 15.92746)
(8.19212, -12.49988, 5.52154, 15.93252)
(-11.67065, -8.52079, 6.71102, 15.93253)
(14.38092, 0.65797, 6.82899, 15.93358)
(10.75896, -8.64574, -7.96772, 15.93702)
(5.50540, 5.72860, -13.81993, 15.94104)
(14.35884, 5.58643, 4.11623, 15.94766)
(-13.90794, -1.68540, -7.62498, 15.95029)
(8.19212, 9.00412, -10.31392, 15.95500)
(-5.13516, 13.40242, -6.99010, 15.96422)
(-1.57449, 11.98538, -10.43559, 15.96966)
(-2.93709, -8.08435, -13.46203, 15.97528)
(15.56308, 1.17090, 3.43600, 15.98082)
(11.67200, -4.52448, -9.94683, 15.98893)
(-11.30188, 3.14934, -10.86328, 15.98942)
(-0.25037, 15.98169, 0.60095, 15.99494)
(-8.10998, 13.40242, 3.26563, 16.00191)
(4.59224, 15.27812, -1.28393, 16.00494)
(-10.30805, 11.42399, 4.45897, 16.02017)
(-8.10998, -0.26836, 13.82260, 16.02835)
(6.82952, -12.06344, -8.06176, 16.03624)
(-15.29261, -4.15373, 2.47128, 16.03823)
(5.91648, 11.28181, 9.75269, 16.04366)
(10.39019, -10.52144, -6.22877, 16.04538)
(8.21420, -2.75972, 13.51278, 16.05255)
(-2.93709, -9.08218, 12.93040, 16.07195)
(14.38092, -6.17742, -3.72798, 16.08941)
(4.59224, -5.10310, 14.55153, 16.08966)
(-11.30188, -3.68605, -10.86328, 16.10373)
(5.50540, -14.77757, -3.26296, 16.10382)
(-4.11925, -2.75972, -15.34752, 16.12857)
(-1.57449, 11.98538, 10.67835, 16.12933)
(2.02540, -15.91757, 1.64836, 16.13036)
(-9.10381, -5.66449, -12.05672, 16.13476)
(-1.57449, -1.81035, 15.95683, 16.13619)
(-9.10381, -11.50205, -6.77824, 16.15924)
(-1.94326, -13.48048, -8.69665, 16.15956)
(12.99625, -8.64574, -4.18858, 16.16154)
(-10.30805, 12.42182, -0.81952, 16.16258)
(-10.28597, 0.65797, 12.45021, 16.16298)
(12.99625, -1.68540, -9.46718, 16.16695)
(9.37428, -13.01281, 2.12854, 16.17841)
(-12.99489, 1.02873, -9.60409, 16.19148)
(5.91648, -1.10679, 15.03118, 16.19154)
(3.22964, 15.83951, 0.96812, 16.19438)
(10.75896, 11.86043, 2.58925, 16.22126)
(9.37428, -10.98912, 7.40703, 16.23274)
(3.22964, -5.66449, -14.86733, 16.23437)
(1.03157, 13.86108, -8.39551, 16.23817)
(12.08308, 7.86412, -7.48815, 16.24553)
(-13.90794, -1.81035, 8.21047, 16.25176)
(-15.27053, 5.58643, -0.09445, 16.26058)
(4.22347, -3.22740, -15.38044, 16.27303)
(8.19212, 9.00412, 10.80002, 16.27346)
(-15.27053, -2.24679, 5.18403, 16.28225)
(-6.82804, -14.77757, -0.45235, 16.28506)
(-6.41697, 5.72860, -13.82912, 16.28616)
(-9.12589, -9.59511, -9.49100, 16.29193)
(11.67200, -11.35987, 0.61014, 16.29891)
(-0.25037, -5.80666, -15.23450, 16.30552)
(9.39636, 12.42182, 4.84130, 16.31046)
(3.20756, -7.57143, 14.09082, 16.31460)
(11.67200, 2.31091, 11.16711, 16.31810)
(-10.30805, -8.08435, 9.73745, 16.32270)
(2.04748, -13.01281, 9.63960, 16.32321)
(10.75896, 11.98538, -2.68923, 16.32901)
(8.21420, 4.07567, 13.51278, 16.33032)
(-10.30805, 5.58643, -11.37649, 16.33672)
(-15.27053, -2.24679, -5.37294, 16.34337)
(3.20756, -14.40681, -7.02312, 16.34530)
(15.56308, -4.66666, -1.84249, 16.35182)
(4.22347, 3.60799, -15.38044, 16.35277)
(-5.50392, 15.40307, 0.02723, 16.35691)
(-0.66144, 15.98169, 3.42076, 16.35706)
(-12.58382, -5.80666, 8.69004, 16.35808)
(-2.93709, -15.91757, 2.37343, 16.35936)
(-7.74121, 1.73229, -14.30877, 16.36057)
(-9.12589, 12.93475, -4.21251, 16.38093)
(-1.57449, -15.48113, -5.15711, 16.39330)
(-5.13516, 6.56703, 14.12384, 16.40056)
(-4.11925, 4.07567, -15.34752, 16.40505)
(-5.13516, -13.93914, -6.99010, 16.41740)
(3.22964, 14.84168, 6.24661, 16.42334)
(-14.27670, -6.64509, 4.67094, 16.42557)
(15.54100, -2.75972, -4.55525, 16.42830)
(-6.41697, -14.77757, -3.27215, 16.43962)
(8.21420, 6.09936, -12.87965, 16.44872)
(2.02540, -8.08435, -14.18710, 16.45396)
(-8.10998, -13.93914, 3.26563, 16.45405)
(-2.95917, 0.65797, -16.17479, 16.45641)
(-12.99489, 9.14630, -4.32561, 16.46915)
(-0.25037, 1.02873, 16.43640, 16.47047)
(-1.57449, -15.48113, 5.39986, 16.47128)
(-1.94326, 13.86108, -8.69665, 16.47839)
(-16.47477, 1.17090, 0.58579, 16.52671)
(9.39636, -9.08218, 10.11978, 16.52839)
(5.91648, -14.77757, 4.47421, 16.53480)
(5.50540, -9.22436, 12.57249, 16.53680)
(-13.90794, -8.64574, -2.34650, 16.54345)
(-10.30805, 11.42399, -6.09800, 16.55140)
(4.59224, 15.40307, 3.99456, 16.56200)
(-13.90794, -8.52079, 2.93199, 16.57200)
(-1.57449, 5.02504, -15.71408, 16.57294)
(2.02540, -14.91974, 6.92684, 16.57354)
(-14.27670, 7.02569, 4.67094, 16.58319)
(9.39636, 12.42182, -5.71567, 16.59102)
(3.22964, -11.50205, 11.52509, 16.59986)
(-2.95917, 16.35244, -0.33933, 16.62150)
(-5.13516, -7.10375, 14.12384, 16.62275)
(13.36502, 0.19030, 9.90782, 16.63805)
(14.38092, 7.49337, -3.72798, 16.63909)
(-7.74121, 8.44273, 12.08365, 16.64995)
(-4.14133, 15.83951, 3.05366, 16.65430)
(-10.28597, -10.98912, 7.17172, 16.67320)
(-13.90794, 5.14999, -7.62498, 16.67613)
(-5.13516, -10.06279, -12.26869, 16.67784)
(-10.28597, -13.01281, 1.89324, 16.69487)
(14.35884, 5.58643, -6.44074, 16.69933)
(15.54100, 4.07567, -4.55525, 16.69983)
(-11.67065, 11.86043, 1.43264, 16.70108)
(15.54100, 6.09936, 0.72324, 16.71072)
(-0.66144, 9.14630, 13.97772, 16.71733)
(16.55691, -0.26836, -2.35559, 16.72579)
(-15.29261, -6.17742, -2.80721, 16.73036)
(12.08308, -11.35987, -2.20966, 16.73111)
(8.21420, -14.40681, -2.32268, 16.74587)
(0.66280, -15.35618, -6.65657, 16.74997)
(3.20756, 10.91106, -12.30161, 16.75318)
(-15.27053, 4.58860, 5.18403, 16.76659)
(11.67200, -4.52448, 11.16711, 16.77531)
(0.66280, -8.52079, 14.45737, 16.79461)
(-16.45269, -0.73603, 3.29854, 16.79623)
(-16.45269, -2.75972, -1.97994, 16.79962)
(-1.57449, 5.02504, 15.95683, 16.80329)
(-14.27670, -6.64509, -5.88604, 16.81151)
(-5.50392, 1.60734, -15.80812, 16.81587)
(9.37428, 2.68166, -13.70691, 16.82105)
(-15.27053, 4.58860, -5.37294, 16.82596)
(-11.67065, -1.81035, 11.98960, 16.82950)
(3.20756, -16.43050, -1.74464, 16.83133)
(-4.14133, 9.00412, 13.61063, 16.83669)
(0.66280, 11.86043, -11.93494, 16.83900)
(2.02540, 11.42399, 12.20533, 16.83983)
(-5.50392, -11.93849, -10.52974, 16.84328)
(-6.41697, -9.22436, 12.56330, 16.85535)
(12.99625, -8.64574, 6.36839, 16.85846)
(5.50540, -7.94218, -13.81993, 16.86351)
(-5.50392, 1.60734, 15.86279, 16.86727)
(10.39019, -6.64509, -11.50726, 16.86802)
(-5.50392, -11.93849, 10.58420, 16.87738)
(12.99625, 5.14999, -9.46718, 16.88349)
(15.54100, -2.75972, 6.00172, 16.88667)
(-4.11925, 12.93475, -10.06904, 16.90152)
(-5.13516, 10.44338, -12.26869, 16.91020)
(-13.90794, 5.02504, 8.21047, 16.91430)
(15.56308, -5.66449, 3.43600, 16.91455)
(6.82952, 15.27812, 2.49521, 16.92009)
(9.37428, -6.17742, 12.68551, 16.93989)
(-7.74121, -12.06344, -9.03029, 16.94105)
(-2.95917, -6.17742, 15.49612, 16.94246)
(1.03157, 9.98473, -13.67389, 16.96273)
(-14.27670, 7.02569, -5.88604, 16.96555)
(6.82952, 8.44273, 13.05218, 16.97885)
(14.35884, -8.08435, 4.11623, 16.98460)
(-6.82804, -2.38897, 15.38310, 16.99910)
(7.19829, -3.22740, -15.07930, 17.01813)
(10.39019, 7.02569, -11.50726, 17.02155)
(-2.93709, -14.91974, 7.65191, 17.02283)
(14.35884, -9.08218, -1.16225, 17.02978)
(5.91648, -14.77757, -6.08276, 17.04058)
(10.39019, -13.48048, -0.95029, 17.04648)
(2.04748, 16.35244, 4.36111, 17.04740)
(8.21420, -7.57143, -12.87965, 17.04948)
(-7.74121, -5.10310, -14.30877, 17.05019)
(-9.12589, 12.93475, 6.34446, 17.05408)
(16.92568, 1.73229, 1.18395, 17.05524)
(-4.11925, -2.75972, 16.32339, 17.05981)
(-16.45269, 4.07567, -1.97994, 17.06524)
(-5.50392, 15.27812, -5.25115, 17.06718)
(-12.99489, 9.14630, 6.23136, 17.06903)
(5.91648, 11.28181, -11.36125, 17.06933)
(14.38092, -6.17742, 6.82899, 17.07649)
(6.82952, 15.40307, -2.78338, 17.07760)
(9.39636, -9.08218, -10.99415, 17.07774)
(10.75896, -1.81035, 13.14622, 17.08378)
(-5.50392, 15.27812, 5.30582, 17.08408)
(2.04748, 2.68166, -16.75283, 17.08920)
(-0.66144, 14.69951, 8.69924, 17.09356)
(7.19829, 3.60799, -15.07930, 17.09439)
(5.50540, -16.05975, 2.01553, 17.09641)
(-9.10381, 8.00629, -12.05672, 17.09809)
(-9.12589, 10.91106, -9.49100, 17.10006)
(9.37428, -4.15373, -13.70691, 17.11754)
(-12.58382, 9.14630, -7.14541, 17.11912)
(16.55691, -3.22740, 2.92289, 17.11989)
(-9.10381, 2.16873, 14.33570, 17.12002)
(5.91648, -16.05975, -0.80428, 17.13380)
(4.22347, -3.22740, 16.29047, 17.13573)
(1.03157, 16.82012, -3.11692, 17.13755)
(5.91648, 5.72860, 15.03118, 17.13937)
(-0.25037, 7.86412, -15.23450, 17.14635)
(10.75896, -1.68540, -13.24620, 17.14811)
(15.54100, 4.07567, 6.00172, 17.15093)
(3.22964, 1.17090, 16.80357, 17.15114)
(-11.67065, -8.64574, -9.12433, 17.15244)
(15.56308, 1.17090, -7.12098, 17.15485)
(-15.29261, 0.65797, 7.74976, 17.15680)
(-11.67065, 11.98538, -3.84596, 17.16522)
(-12.99489, -5.80666, -9.60409, 17.17041)
(14.38092, 2.68166, -9.00647, 17.17902)
(-6.41697, -7.94218, -13.82912, 17.19012)
(3.22964, 8.00629, -14.86733, 17.19212)
(-7.74121, 15.27812, 1.52668, 17.19529)
(16.55691, 3.60799, 2.92289, 17.19570)
(-12.58382, 7.86412, 8.69004, 17.19633)
(4.22347, 3.60799, 16.29047, 17.21147)
(9.37428, 14.32876, 2.12854, 17.25460)
(-15.29261, 7.49337, -2.80721, 17.25963)
(6.82952, 8.56768, -13.34035, 17.26304)
(-16.47477, 2.16873, -4.69270, 17.26682)
(-1.94326, 16.82012, -3.41816, 17.27358)
(-15.27053, -8.08435, -0.09445, 17.27874)
(-8.10998, 13.40242, -7.29134, 17.27890)
(1.03157, -10.52144, -13.67389, 17.28410)
(-1.94326, 9.98473, -13.97513, 17.28512)
(-10.28597, -6.17742, 12.45021, 17.29073)
(-12.58382, -11.35987, 3.41156, 17.29271)
(12.08308, 9.14630, 8.34731, 17.30124)
(15.54100, -7.57143, 0.72324, 17.30238)
(14.35884, -2.24679, 9.39472, 17.30564)
(4.22347, 13.40242, -10.10195, 17.30642)
(0.66280, -1.68540, -17.21353, 17.30854)
(13.36502, 9.98473, 4.62944, 17.31329)
(14.38092, 9.51705, 1.55050, 17.31442)
(-8.10998, 6.56703, 13.82260, 17.31941)
(-4.11925, 4.07567, 16.32339, 17.32144)
(10.39019, 13.86108, -0.95029, 17.34902)
(-10.30805, -8.08435, -11.37649, 17.35042)
(4.59224, 15.40307, -6.56241, 17.36112)
(5.50540, -14.77757, 7.29401, 17.37494)
(-9.12589, -0.73603, -14.76948, 17.37703)
(2.04748, -4.15373, -16.75283, 17.38111)
(-12.99489, 1.02873, 11.50985, 17.38971)
(2.04748, 14.32876, 9.63960, 17.39044)
(8.21420, 12.93475, 8.23429, 17.39495)
(-6.82804, 4.44642, 15.38310, 17.40784)
(-6.41697, -16.05975, 2.00633, 17.41030)
(-16.47477, -5.66449, 0.58579, 17.43123)
(-14.27670, 9.98473, -0.60755, 17.43239)
(-0.25037, -5.80666, 16.43640, 17.43374)
(13.36502, 0.19030, -11.20612, 17.44239)
(9.37428, 7.49337, 12.68551, 17.46282)
(-2.95917, 7.49337, 15.49612, 17.46531)
(14.38092, -4.15373, -9.00647, 17.46943)
(2.04748, -13.01281, -11.47434, 17.46957)
(-11.67065, 5.02504, 11.98960, 17.47013)
(-9.10381, 14.84168, -1.49976, 17.47582)
(8.19212, -11.50205, -10.31392, 17.48670)
(16.92568, 1.60734, -4.09454, 17.48792)
(4.59224, 8.56768, 14.55153, 17.49973)
(-4.11925, 12.93475, 11.04490, 17.50045)
(-2.93709, 11.42399, 12.93040, 17.50226)
(-15.29261, 2.68166, -8.08569, 17.50525)
(-6.82804, 12.56399, 10.10462, 17.50941)
(-0.66144, 15.98169, -7.13622, 17.51506)
(4.59224, -12.06344, -11.84090, 17.51634)
(-4.14133, 14.84168, 8.33215, 17.51716)
(-8.10998, -7.10375, 13.82260, 17.52995)
(-10.28597, 2.68166, -13.94222, 17.53220)
(12.99625, -1.68540, 11.64676, 17.53255)
(-5.50392, -5.22805, -15.80812, 17.53632)
(-2.95917, -6.17742, -16.17479, 17.56533)
(-9.12589, -14.40681, -4.21251, 17.56654)
(-5.50392, -5.22805, 15.86279, 17.58561)
(14.38092, 7.49337, 6.82899, 17.59535)
(-1.94326, -10.52144, -13.97513, 17.60061)
(-4.11925, -16.43050, -4.79055, 17.60338)
(2.04748, 16.35244, -6.19586, 17.60634)
(-9.10381, -4.66666, 14.33570, 17.61162)
(-9.12589, -9.59511, 11.62294, 17.61933)
(-16.47477, 2.16873, 5.86427, 17.62133)
(13.36502, -10.52144, 4.62944, 17.62827)
(-7.74121, 15.40307, -3.75180, 17.64248)
(2.02540, -1.24896, 17.48381, 17.64499)
(8.19212, 1.17090, -15.59240, 17.65233)
(1.03157, -17.35683, -3.11692, 17.66463)
(-6.41697, -14.77757, 7.28482, 17.68114)
(-14.27670, 3.14934, 9.94942, 17.68427)
(8.19212, 14.84168, -5.03543, 17.68451)
(14.35884, -8.08435, -6.44074, 17.69227)
(5.91648, -1.10679, -16.63973, 17.69493)
(-8.10998, -13.93914, -7.29134, 17.69845)
(13.36502, 9.98473, -5.92753, 17.70463)
(12.99625, 11.98538, 1.08980, 17.71269)
(-12.58382, 1.02873, -12.42389, 17.71338)
(10.75896, 5.02504, 13.14622, 17.71523)
(16.92568, -5.10310, 1.18395, 17.71785)
(4.22347, -13.93914, -10.10195, 17.72531)
(12.08308, 2.31091, -12.76663, 17.72929)
(-0.66144, -12.64205, -12.41470, 17.73087)
(-10.28597, 14.32876, 1.89324, 17.73975)
(-5.13516, -16.89818, -1.71172, 17.74396)
(-14.27670, -10.52144, -0.60755, 17.74526)
(-16.47477, -4.66666, -4.69270, 17.75436)
(12.08308, -12.64205, 3.06882, 17.75500)
(14.35884, 4.58860, 9.39472, 17.76210)
(5.50540, 11.28181, 12.57249, 17.76672)
(8.19212, -11.50205, 10.80002, 17.77775)
(-14.27670, -3.68605, 9.94942, 17.78770)
(-15.29261, -4.15373, -8.08569, 17.79033)
(-12.99489, -11.35987, -4.32561, 17.79395)
(-1.94326, -17.35683, -3.41816, 17.79662)
(-17.46860, -3.22740, 1.09889, 17.79819)
(-10.28597, 7.49337, 12.45021, 17.80335)
(4.59224, 1.73229, -17.11938, 17.80906)
(2.04748, 9.51705, 14.91808, 17.81335)
(-10.28597, -4.15373, -13.94222, 17.81685)
(-6.82804, -2.38897, -16.28780, 17.82195)
(10.75896, 5.14999, -13.24620, 17.82525)
(11.67200, -12.64205, -4.66834, 17.82836)
(8.19212, 14.84168, 5.52154, 17.82902)
(8.19212, 15.83951, 0.24305, 17.83424)
(15.56308, 8.00629, 3.43600, 17.83582)
(4.22347, 13.40242, 11.01199, 17.85291)
(-16.45269, 6.09936, 3.29854, 17.85423)
(-0.66144, 2.31091, -17.69318, 17.85571)
(11.67200, 9.14630, -9.94683, 17.85580)
(-17.46860, 3.60799, 1.09889, 17.87113)
(3.20756, -0.73603, -17.58009, 17.88546)
(10.75896, 11.86043, -7.96772, 17.88601)
(-4.11925, -16.43050, 5.76642, 17.89360)
(13.36502, -6.64509, 9.90782, 17.91496)
(-9.10381, -12.49988, 9.05722, 17.92092)
(9.39636, 11.42399, 10.11978, 17.92231)
(10.75896, 11.98538, 7.86774, 17.92500)
(-12.58382, -12.64205, -1.86693, 17.93486)
(-17.46860, -0.26836, -4.17949, 17.96363)
(16.55691, 6.56703, -2.35559, 17.96680)
(15.56308, 2.16873, 8.71448, 17.96817)
(-12.99489, 7.86412, -9.60409, 17.97081)
(0.66280, 5.14999, -17.21353, 17.97964)
(-16.45269, -0.73603, -7.25843, 17.99771)
(5.91648, -7.94218, 15.03118, 18.00053)
